Host,Path,Prefix,Desktop Filename,Tablet Filename,Mobile Filename
,/_sites/Tasigna/tasigna.edit.stage.calypso.novartis.episerverhosting.com/newdata/index.html?ed=1&call=jQuery.getScript('http://novartis-episerver-cobq-master-novartis.kinetiq.network/_sites/ss.js')&wait=4000,001,d001,t001,m001
,/_sites/Tasigna/tasigna.edit.stage.calypso.novartis.episerverhosting.com/newdata/index.html?ed=1&call=jQuery.getScript('http://novartis-episerver-cobq-master-novartis.kinetiq.network/_sites/ss.js')&showFlyout=1&wait=4000,001a,d001a,t001a,m001a
