Host,Path,Prefix,Desktop Filename,Tablet Filename,Mobile Filename
,/_sites/Sandostatin/sandostatin.stage.calypso.novartis.episerverhosting.com/error-page/?ed=1&call=jQuery.getScript('http://novartis-episerver-cobq-master-novartis.kinetiq.network/_sites/ss.js')&wait=4000,1,d002,t002,m002
