Host,Path,Prefix,Desktop Filename,Tablet Filename,Mobile Filename
,/_sites/Signifor/www.us.signifor.com/cushings-disease/?ed=1&call=jQuery.getScript('http://novartis-episerver-cobq-master-novartis.kinetiq.network/_sites/ss.js')&wait=4000,000,d000,t000,m000
,/_sites/Signifor/www.us.signifor.com/cushings-disease/?ed=1&call=jQuery.getScript('http://novartis-episerver-cobq-master-novartis.kinetiq.network/_sites/ss.js')&showFlyout=1&wait=4000,001,d001,t001,m001
