Host,Path,Prefix,Desktop Filename,Tablet Filename,Mobile Filename
,/_sites/Farydak/farydak.edit.stage.calypso.novartis.episerverhosting.com/products/Farydak-REMS/index.html?ed=1&call=jQuery.getScript('http://novartis-episerver-cobq-master-novartis.kinetiq.network/_sites/ss.js')&wait=4000,001,d001,t001,m001
,/_sites/Farydak/farydak.edit.stage.calypso.novartis.episerverhosting.com/products/Farydak-REMS/index.html?ed=1&call=jQuery.getScript('http://novartis-episerver-cobq-master-novartis.kinetiq.network/_sites/ss.js')&showFlyout=1&wait=4000,003,d003,t003,m003
