Host,Path,Prefix,Desktop Filename,Tablet Filename,Mobile Filename
,/_sites/Sandostatin/sandostatin-wip.stage.calypso.novartis.episerverhosting.com/mobile-administration-support?ed=1&call=jQuery.getScript('http://novartis-episerver-cobq-master-novartis.kinetiq.network/_sites/ss.js')&wait=4000,1,d001,t001,m001
